%time,field.header.seq,field.header.stamp,field.header.frame_id,field.orientation.x,field.orientation.y,field.orientation.z,field.orientation.w,field.orientation_covariance0,field.orientation_covariance1,field.orientation_covariance2,field.orientation_covariance3,field.orientation_covariance4,field.orientation_covariance5,field.orientation_covariance6,field.orientation_covariance7,field.orientation_covariance8,field.angular_velocity.x,field.angular_velocity.y,field.angular_velocity.z,field.angular_velocity_covariance0,field.angular_velocity_covariance1,field.angular_velocity_covariance2,field.angular_velocity_covariance3,field.angular_velocity_covariance4,field.angular_velocity_covariance5,field.angular_velocity_covariance6,field.angular_velocity_covariance7,field.angular_velocity_covariance8,field.linear_acceleration.x,field.linear_acceleration.y,field.linear_acceleration.z,field.linear_acceleration_covariance0,field.linear_acceleration_covariance1,field.linear_acceleration_covariance2,field.linear_acceleration_covariance3,field.linear_acceleration_covariance4,field.linear_acceleration_covariance5,field.linear_acceleration_covariance6,field.linear_acceleration_covariance7,field.linear_acceleration_covariance8
1585289788099684524,15031,1585289788098777528,foot_imu_link,-0.2376396209,-0.0698713436723,-0.894332051277,0.37257963419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0524842590094,-0.007902123034,0.015798734501,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,-4.56714200974,0.171554103494,-8.47770404816,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1585289788124525213,15032,1585289788123837349,foot_imu_link,-0.238031968474,-0.069178186357,-0.894270658493,0.372606009245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0614014044404,-0.00781822577119,0.0164232011884,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,-4.67014980316,0.497888743877,-8.42238235474,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1585289788150670470,15033,1585289788148943948,foot_imu_link,-0.238372847438,-0.0684222579002,-0.894260644913,0.372551649809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0727470815182,-0.00101611099672,0.010087845847,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,-4.53638839722,0.423469752073,-8.3474521637,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1585289788174681567,15034,1585289788173702965,foot_imu_link,-0.238787099719,-0.0675144568086,-0.894244849682,0.372489959002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0839733481407,-0.00669714203104,0.0220296215266,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,-4.49245214462,0.457384347916,-8.36835193634,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1585289788199366257,15035,1585289788198711698,foot_imu_link,-0.239451006055,-0.0661684796214,-0.894151628017,0.372529119253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.140645101666,-0.00905852112919,0.0463820360601,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,-4.49503564835,0.525752186775,-8.38639831543,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1585289788224420638,15036,1585289788223761832,foot_imu_link,-0.240817382932,-0.0635513886809,-0.893928050995,0.372640371323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.280860573053,-0.0358084328473,0.0862395763397,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,-4.44863891602,0.604840278625,-8.30967521667,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1585289788249477854,15037,1585289788248823054,foot_imu_link,-0.243010118604,-0.0599898174405,-0.89361923933,0.372547835112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.326273143291,-0.0763118937612,0.0735070332885,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,-4.55510854721,0.700674891472,-8.40122318268,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1585289788274344163,15038,1585289788273617100,foot_imu_link,-0.245318382978,-0.0566597282887,-0.893322706223,0.372267603874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.291178971529,-0.0833414494991,0.0554683282971,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,-4.59629821777,0.880558431149,-8.3016872406,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1585289788299807237,15039,1585289788298781533,foot_imu_link,-0.24775621295,-0.0539180897176,-0.892966687679,0.371914386749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.258581638336,-0.110685676336,0.0445957928896,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,-4.56017780304,0.800957262516,-8.37821578979,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1585289788323541415,15040,1585289788323260708,foot_imu_link,-0.250323951244,-0.0518328249454,-0.892567932606,0.371448278427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.21331718564,-0.147411122918,0.0183892156929,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,-4.58894729614,1.04239928722,-8.43698692322,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1585289788349475302,15041,1585289788348674134,foot_imu_link,-0.252957522869,-0.0505483448505,-0.89218878746,0.370751291513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.169334664941,-0.179880097508,-0.00639008684084,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,-4.65050029755,0.869803309441,-8.43651485443,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1585289788374460661,15042,1585289788373788682,foot_imu_link,-0.255914866924,-0.0497602820396,-0.89175927639,0.369860738516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.165565624833,-0.23981076479,-0.0314713642001,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,-4.36823654175,0.8913230896,-8.48044300079,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1585289788400034863,15043,1585289788398782159,foot_imu_link,-0.260116279125,-0.0494166500866,-0.891139805317,0.368466168642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.182148560882,-0.349194467068,-0.0740495920181,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,-4.49396514893,0.908807814121,-8.32106590271,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1585289788424302978,15044,1585289788423644888,foot_imu_link,-0.265754073858,-0.0495759397745,-0.890294134617,0.366460770369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.200298309326,-0.495780497789,-0.109798207879,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,-4.7060046196,0.926702022552,-8.39900493622,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1585289788449582826,15045,1585289788448821411,foot_imu_link,-0.273110061884,-0.0503482483327,-0.889013051987,0.364049255848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.211305364966,-0.638743162155,-0.131911695004,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,-4.91815280914,1.0187087059,-8.34536647797,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1585289788474447052,15046,1585289788473761571,foot_imu_link,-0.28289654851,-0.0515085570514,-0.887072384357,0.361135870218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.272456884384,-0.911452233791,-0.120309606194,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,-4.86170578003,0.781619131565,-8.37689781189,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1585289788499254636,15047,1585289788498591928,foot_imu_link,-0.296619445086,-0.0538652949035,-0.883583009243,0.358324766159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.273024618626,-1.29340970516,-0.100457333028,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,-4.97325754166,0.98421561718,-8.18928146362,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1585289788524545662,15048,1585289788523858254,foot_imu_link,-0.315034210682,-0.0590843707323,-0.878089606762,0.355276197195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.150290042162,-1.79892718792,-0.114024706185,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,-4.96480131149,1.39443588257,-8.10862159729,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1585289788549301719,15049,1585289788548578380,foot_imu_link,-0.339050740004,-0.0679212287068,-0.869949817657,0.351594477892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0964508205652,-2.41633534431,-0.14917576313,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,-5.05929851532,1.22098183632,-7.89938545227,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
